ADM4_EN,ADM3_EN,ADM4_PCODE,pop,pop_est
Barangay 429,City of Manila,PH1303901429,3113.0,1059.3594590119583
Barangay 430,City of Manila,PH1303901430,463.0,577.6261239029684
Barangay 431,City of Manila,PH1303901431,656.0,660.1785330248998
Barangay 432,City of Manila,PH1303901432,3132.0,2592.251005367261
Barangay 433,City of Manila,PH1303901433,523.0,570.1838378882968
Barangay 434,City of Manila,PH1303901434,1582.0,934.4113646318764
Barangay 435,City of Manila,PH1303901435,471.0,1184.0747107316033
Barangay 436,City of Manila,PH1303901436,967.0,962.5980511622197
Barangay 437,City of Manila,PH1303901437,983.0,821.5849870158823
Barangay 438,City of Manila,PH1303901438,648.0,585.4112461894196
Barangay 439,City of Manila,PH1303901439,821.0,826.6210702356892
Barangay 440,City of Manila,PH1303901440,918.0,575.9158774285584
Barangay 441,City of Manila,PH1303901441,666.0,589.8905107011547
Barangay 442,City of Manila,PH1303901442,688.0,750.7555123508514
Barangay 443,City of Manila,PH1303901443,1084.0,742.5317475702618
Barangay 444,City of Manila,PH1303901444,582.0,746.6419557347418
Barangay 445,City of Manila,PH1303901445,941.0,590.062812106496
Barangay 446,City of Manila,PH1303901446,769.0,651.2155590878247
Barangay 447,City of Manila,PH1303901447,1259.0,601.6006275036318
Barangay 448,City of Manila,PH1303901448,1167.0,846.9884166889664
Barangay 449,City of Manila,PH1303901449,1360.0,764.9545466995883
Barangay 450,City of Manila,PH1303901450,1603.0,1560.414497650549
Barangay 451,City of Manila,PH1303901451,1030.0,902.4493375200752
Barangay 452,City of Manila,PH1303901452,693.0,992.6377157424193
Barangay 453,City of Manila,PH1303901453,1066.0,923.8253213683863
Barangay 454,City of Manila,PH1303901454,936.0,913.8481089274508
Barangay 455,City of Manila,PH1303901455,1287.0,863.5518539410866
Barangay 456,City of Manila,PH1303901456,1589.0,1137.3464897732833
Barangay 457,City of Manila,PH1303901457,2895.0,1134.0292435820372
Barangay 458,City of Manila,PH1303901458,1649.0,1573.7822518656637
Barangay 459,City of Manila,PH1303901459,1049.0,946.8524413731367
Barangay 460,City of Manila,PH1303901460,861.0,1572.656988576559
Barangay 461,City of Manila,PH1303901461,733.0,1022.3112631760819
Barangay 462,City of Manila,PH1303901462,1594.0,1133.1305105603476
Barangay 463,City of Manila,PH1303901463,856.0,613.7321379981832
Barangay 464,City of Manila,PH1303901464,3138.0,1112.4447782727075
Barangay 465,City of Manila,PH1303901465,1292.0,598.3860242726232
Barangay 466,City of Manila,PH1303901466,1448.0,865.6828570861209
Barangay 467,City of Manila,PH1303901467,1417.0,573.0838637816765
Barangay 468,City of Manila,PH1303901468,1364.0,617.9594317470012
Barangay 469,City of Manila,PH1303901469,2424.0,653.0223152881418
Barangay 470,City of Manila,PH1303901470,1487.0,12624.288792350153
Barangay 471,City of Manila,PH1303901471,1773.0,1659.075630990264
Barangay 472,City of Manila,PH1303901472,1126.0,757.8371010311266
Barangay 473,City of Manila,PH1303901473,1395.0,805.9904418164493
Barangay 474,City of Manila,PH1303901474,1614.0,1166.6946432099605
Barangay 475,City of Manila,PH1303901475,1701.0,1197.2069342590864
Barangay 476,City of Manila,PH1303901476,1213.0,1539.9128477737002
Barangay 477,City of Manila,PH1303901477,1082.0,1053.4033657466562
Barangay 478,City of Manila,PH1303901478,935.0,1190.3142852231265
Barangay 479,City of Manila,PH1303901479,3179.0,2322.7497278793317
Barangay 480,City of Manila,PH1303901480,1073.0,725.6597823427313
Barangay 481,City of Manila,PH1303901481,1943.0,865.9422286787317
Barangay 482,City of Manila,PH1303901482,864.0,755.3118394235336
Barangay 483,City of Manila,PH1303901483,1397.0,1062.3191303084595
Barangay 484,City of Manila,PH1303901484,2285.0,793.1763372042809
Barangay 485,City of Manila,PH1303901485,1800.0,1039.1947658428635
Barangay 486,City of Manila,PH1303901486,687.0,889.2618573149296
Barangay 487,City of Manila,PH1303901487,1464.0,1049.4876583567554
Barangay 488,City of Manila,PH1303901488,818.0,1026.379117558553
Barangay 489,City of Manila,PH1303901489,1224.0,1043.9795896497426
Barangay 490,City of Manila,PH1303901490,1048.0,1008.4856747245475
Barangay 491,City of Manila,PH1303901491,926.0,1012.7619297527133
Barangay 492,City of Manila,PH1303901492,1165.0,1393.620039996799
Barangay 493,City of Manila,PH1303901493,858.0,910.7934526287546
Barangay 494,City of Manila,PH1303901494,1663.0,2021.3894587615441
Barangay 495,City of Manila,PH1303901495,1443.0,1731.7107436712952
Barangay 496,City of Manila,PH1303901496,1085.0,1172.4643829120266
Barangay 497,City of Manila,PH1303901497,1601.0,1745.919120267655
Barangay 498,City of Manila,PH1303901498,1029.0,1006.578813171399
Barangay 499,City of Manila,PH1303901499,1435.0,988.9665287108331
Barangay 500,City of Manila,PH1303901500,1404.0,1849.9231557670046
Barangay 501,City of Manila,PH1303901501,941.0,870.7825056316425
Barangay 502,City of Manila,PH1303901502,920.0,806.5868651070658
Barangay 503,City of Manila,PH1303901503,1038.0,1210.1992255516832
Barangay 504,City of Manila,PH1303901504,1361.0,1014.4340077854565
Barangay 505,City of Manila,PH1303901505,788.0,851.9852408422804
Barangay 506,City of Manila,PH1303901506,816.0,746.4461265791413
Barangay 507,City of Manila,PH1303901507,1526.0,1135.857336887865
Barangay 508,City of Manila,PH1303901508,1020.0,870.5359396001269
Barangay 509,City of Manila,PH1303901509,814.0,1012.3511494558821
Barangay 510,City of Manila,PH1303901510,1010.0,859.2275764893732
Barangay 511,City of Manila,PH1303901511,1129.0,1000.5116754120389
Barangay 512,City of Manila,PH1303901512,2560.0,2551.152598550725
Barangay 513,City of Manila,PH1303901513,1929.0,1601.0547718068392
Barangay 514,City of Manila,PH1303901514,2196.0,1574.0140479049833
Barangay 515,City of Manila,PH1303901515,2289.0,1981.452786017509
Barangay 516,City of Manila,PH1303901516,1192.0,790.7089959078872
Barangay 517,City of Manila,PH1303901517,1355.0,1109.0052539313217
Barangay 518,City of Manila,PH1303901518,2019.0,1599.6288234733734
Barangay 519,City of Manila,PH1303901519,1385.0,1008.0316512372789
Barangay 520,City of Manila,PH1303901520,695.0,1725.0996204316475
Barangay 521,City of Manila,PH1303901521,1582.0,2047.7754672820868
Barangay 522,City of Manila,PH1303901522,1082.0,922.629682190107
Barangay 523,City of Manila,PH1303901523,1299.0,1150.7564197170302
Barangay 524,City of Manila,PH1303901524,796.0,1150.7378869167158
Barangay 525,City of Manila,PH1303901525,1673.0,1219.3558487459118
Barangay 526,City of Manila,PH1303901526,805.0,587.120114997654
Barangay 527,City of Manila,PH1303901527,2424.0,949.7076326081016
Barangay 528,City of Manila,PH1303901528,1510.0,1046.537083682877
Barangay 529,City of Manila,PH1303901529,944.0,703.4211402207136
Barangay 530,City of Manila,PH1303901530,503.0,1160.9001013151933
Barangay 531,City of Manila,PH1303901531,1310.0,1149.6124358076183
Barangay 532,City of Manila,PH1303901532,1085.0,634.5600090916738
Barangay 533,City of Manila,PH1303901533,948.0,582.490894215733
Barangay 534,City of Manila,PH1303901534,1128.0,806.4830899554635
Barangay 535,City of Manila,PH1303901535,1037.0,605.820043762341
Barangay 536,City of Manila,PH1303901536,1045.0,721.9948121252253
Barangay 537,City of Manila,PH1303901537,1474.0,772.3809974842308
Barangay 538,City of Manila,PH1303901538,971.0,565.5534330309906
Barangay 539,City of Manila,PH1303901539,2015.0,2501.7596729102024
Barangay 540,City of Manila,PH1303901540,2024.0,1024.0914424921177
Barangay 541,City of Manila,PH1303901541,812.0,635.6995294302084
Barangay 542,City of Manila,PH1303901542,336.0,561.3513812903661
Barangay 543,City of Manila,PH1303901543,830.0,560.8131138529651
Barangay 544,City of Manila,PH1303901544,45.0,625.6056718799059
Barangay 545,City of Manila,PH1303901545,934.0,499.60007017336704
Barangay 546,City of Manila,PH1303901546,768.0,735.9606186494932
Barangay 547,City of Manila,PH1303901547,1170.0,1288.9844923278797
Barangay 548,City of Manila,PH1303901548,771.0,670.5969191996984
Barangay 549,City of Manila,PH1303901549,770.0,643.2766273364839
Barangay 550,City of Manila,PH1303901550,657.0,559.8325580529335
Barangay 551,City of Manila,PH1303901551,591.0,567.6005221042936
Barangay 552,City of Manila,PH1303901552,942.0,779.5581527788793
Barangay 553,City of Manila,PH1303901553,1454.0,485.9919355496907
Barangay 554,City of Manila,PH1303901554,1581.0,1282.531455530239
Barangay 555,City of Manila,PH1303901555,1151.0,799.9096201807854
Barangay 556,City of Manila,PH1303901556,909.0,632.1126561523614
Barangay 557,City of Manila,PH1303901557,1352.0,565.6747634838879
Barangay 558,City of Manila,PH1303901558,1198.0,652.5528966399986
Barangay 559,City of Manila,PH1303901559,1535.0,652.5497688509881
Barangay 560,City of Manila,PH1303901560,1133.0,700.7700626084153
Barangay 561,City of Manila,PH1303901561,2387.0,996.2557765499643
Barangay 562,City of Manila,PH1303901562,2261.0,999.9452452760939
Barangay 563,City of Manila,PH1303901563,1549.0,622.345098565084
Barangay 564,City of Manila,PH1303901564,1451.0,743.263306147526
Barangay 565,City of Manila,PH1303901565,2658.0,1491.4195878929775
Barangay 566,City of Manila,PH1303901566,2177.0,1313.3308118004488
Barangay 567,City of Manila,PH1303901567,2437.0,1626.6919984861422
Barangay 568,City of Manila,PH1303901568,1881.0,967.8358971480662
Barangay 569,City of Manila,PH1303901569,2107.0,954.7291968613758
Barangay 570,City of Manila,PH1303901570,1897.0,1784.7703176503453
Barangay 571,City of Manila,PH1303901571,2452.0,1017.2675506743251
Barangay 572,City of Manila,PH1303901572,1617.0,708.8484011968987
Barangay 573,City of Manila,PH1303901573,716.0,725.3643720330583
Barangay 574,City of Manila,PH1303901574,1043.0,803.4115897723627
Barangay 575,City of Manila,PH1303901575,1078.0,687.4114181206692
Barangay 576,City of Manila,PH1303901576,2112.0,1695.1870816257679
Barangay 577,City of Manila,PH1303901577,801.0,552.1406061544545
Barangay 578,City of Manila,PH1303901578,1186.0,1167.790626456252
Barangay 579,City of Manila,PH1303901579,1468.0,1385.5060858539027
Barangay 580,City of Manila,PH1303901580,1889.0,1048.8350920608525
Barangay 581,City of Manila,PH1303901581,2212.0,8338.06818908998
Barangay 582,City of Manila,PH1303901582,1269.0,617.1796745465616
Barangay 583,City of Manila,PH1303901583,1228.0,503.9318171517612
Barangay 584,City of Manila,PH1303901584,3486.0,4631.64122213509
Barangay 585,City of Manila,PH1303901585,1138.0,3147.6303195745086
Barangay 586,City of Manila,PH1303901586,6859.0,5089.197534423161
Barangay 587,City of Manila,PH1303901587,2685.0,3386.181080427576
Barangay 587-A,City of Manila,PH1303901987,1227.0,1013.0305974113485
Barangay 588,City of Manila,PH1303901588,1037.0,899.0766336898832
Barangay 589,City of Manila,PH1303901589,559.0,1515.9382554168453
Barangay 590,City of Manila,PH1303901590,2854.0,1671.3405033464942
Barangay 591,City of Manila,PH1303901591,2085.0,3078.6097915442774
Barangay 592,City of Manila,PH1303901592,2119.0,1490.6011317240766
Barangay 593,City of Manila,PH1303901593,1628.0,2024.050193213983
Barangay 594,City of Manila,PH1303901594,686.0,1401.5955387182757
Barangay 595,City of Manila,PH1303901595,4229.0,2247.430242564971
Barangay 596,City of Manila,PH1303901596,2467.0,1027.7261722467372
Barangay 597,City of Manila,PH1303901597,1544.0,1404.9061141332543
Barangay 598,City of Manila,PH1303901598,10510.0,3546.015667590161
Barangay 599,City of Manila,PH1303901599,4577.0,1660.3537214940002
Barangay 600,City of Manila,PH1303901600,6276.0,2939.9698809252654
Barangay 601,City of Manila,PH1303901601,7765.0,5369.4620318090665
Barangay 602,City of Manila,PH1303901602,2027.0,6245.884624794246
Barangay 603,City of Manila,PH1303901603,739.0,2197.4873257666154
Barangay 604,City of Manila,PH1303901604,1581.0,923.3193528146331
Barangay 605,City of Manila,PH1303901605,2242.0,1775.3856920434198
Barangay 606,City of Manila,PH1303901606,443.0,1418.4253843265642
Barangay 607,City of Manila,PH1303901607,1443.0,2169.716778796994
Barangay 608,City of Manila,PH1303901608,821.0,1191.0287899826653
Barangay 609,City of Manila,PH1303901609,859.0,1323.699054333212
Barangay 610,City of Manila,PH1303901610,991.0,1349.3733817243938
Barangay 611,City of Manila,PH1303901611,774.0,1466.685536375575
Barangay 612,City of Manila,PH1303901612,718.0,1011.6287827247825
Barangay 613,City of Manila,PH1303901613,579.0,1205.9477843332122
Barangay 614,City of Manila,PH1303901614,406.0,763.6977765976562
Barangay 615,City of Manila,PH1303901615,1875.0,939.2457583035183
Barangay 616,City of Manila,PH1303901616,1117.0,1449.5389441541258
Barangay 617,City of Manila,PH1303901617,1300.0,1443.216946442653
Barangay 618,City of Manila,PH1303901618,749.0,1854.505212771859
Barangay 619,City of Manila,PH1303901619,1288.0,9279.765224876326
Barangay 620,City of Manila,PH1303901620,736.0,1035.99518615944
Barangay 621,City of Manila,PH1303901621,2070.0,3662.0589040318564
Barangay 622,City of Manila,PH1303901622,1229.0,1145.4127615424793
Barangay 623,City of Manila,PH1303901623,980.0,1167.6868933251208
Barangay 624,City of Manila,PH1303901624,1510.0,1118.0909434165742
Barangay 625,City of Manila,PH1303901625,794.0,1480.357866857377
Barangay 626,City of Manila,PH1303901626,1502.0,1515.5516629545375
Barangay 627,City of Manila,PH1303901627,1618.0,1859.4906791307026
Barangay 628,City of Manila,PH1303901628,16279.0,8491.927516069662
Barangay 629,City of Manila,PH1303901629,1640.0,1817.9454895474955
Barangay 630,City of Manila,PH1303901630,6552.0,11779.068866841677
Barangay 631,City of Manila,PH1303901631,1045.0,2258.017683741823
Barangay 632,City of Manila,PH1303901632,576.0,677.3498246618076
Barangay 633,City of Manila,PH1303901633,548.0,717.3685744511997
Barangay 634,City of Manila,PH1303901634,960.0,2735.6752181229845
Barangay 635,City of Manila,PH1303901635,723.0,2455.084562411018
Barangay 636,City of Manila,PH1303901636,2025.0,3930.6623932878356
Barangay 637,City of Manila,PH1303901637,1320.0,1442.4772103489295
Barangay 638,City of Manila,PH1303901638,828.0,5788.849439616371
Barangay 639,City of Manila,PH1303901639,475.0,1397.9389958628294
Barangay 640,City of Manila,PH1303901640,2179.0,4872.515453136579
Barangay 641,City of Manila,PH1303901641,805.0,4062.912435689042
Barangay 642,City of Manila,PH1303901642,1355.0,2586.620047578973
Barangay 643,City of Manila,PH1303901643,659.0,6089.751008225057
Barangay 644,City of Manila,PH1303901644,735.0,1154.4019573245605
Barangay 645,City of Manila,PH1303901645,1716.0,3885.0291588920904
Barangay 646,City of Manila,PH1303901646,970.0,3210.8877280885226
Barangay 647,City of Manila,PH1303901647,3019.0,5343.293045524003
Barangay 648,City of Manila,PH1303901648,9086.0,1951.325011991405
Barangay 659,City of Manila,PH1303901659,439.0,6479.477541206726
Barangay 659-A,City of Manila,PH1303901959,3547.0,16404.772120018708
Barangay 660,City of Manila,PH1303901660,387.0,2599.0894424107278
Barangay 660-A,City of Manila,PH1303901960,3099.0,5352.814358579072
Barangay 661,City of Manila,PH1303901661,486.0,5643.543920081228
Barangay 666,City of Manila,PH1303901666,904.0,31908.635629368226
Barangay 667,City of Manila,PH1303901667,3010.0,9193.495667661042
Barangay 668,City of Manila,PH1303901668,2905.0,7199.413290156932
Barangay 669,City of Manila,PH1303901669,3738.0,11335.405733331572
Barangay 670,City of Manila,PH1303901670,2904.0,6552.6585947698995
Barangay 663,City of Manila,PH1303901663,704.0,2388.7454307173302
Barangay 663-A,City of Manila,PH1303901963,185.0,3475.0074862281313
Barangay 664,City of Manila,PH1303901664,555.0,6598.033681957456
Barangay 654,City of Manila,PH1303901654,1492.0,4007.1952052687834
Barangay 655,City of Manila,PH1303901655,1714.0,9241.846254540602
Barangay 656,City of Manila,PH1303901656,519.0,14823.030135682133
Barangay 657,City of Manila,PH1303901657,919.0,15074.213145665608
Barangay 658,City of Manila,PH1303901658,2793.0,11461.808412985374
Barangay 689,City of Manila,PH1303901689,736.0,1136.7320012249254
Barangay 690,City of Manila,PH1303901690,544.0,594.6392902399118
Barangay 691,City of Manila,PH1303901691,434.0,677.2454131229747
Barangay 692,City of Manila,PH1303901692,2508.0,1844.011093677586
Barangay 693,City of Manila,PH1303901693,557.0,1285.635707600827
Barangay 694,City of Manila,PH1303901694,1478.0,3299.91642386583
Barangay 695,City of Manila,PH1303901695,722.0,2199.6351119728924
Barangay 696,City of Manila,PH1303901696,4121.0,3852.8859154211423
Barangay 697,City of Manila,PH1303901697,3568.0,3954.005627802407
Barangay 698,City of Manila,PH1303901698,1759.0,3905.5076182297416
Barangay 699,City of Manila,PH1303901699,2733.0,9025.991333702666
Barangay 700,City of Manila,PH1303901700,140.0,1824.1315851321428
Barangay 701,City of Manila,PH1303901701,3328.0,8836.934199748668
Barangay 702,City of Manila,PH1303901702,3572.0,2006.2706954237192
Barangay 703,City of Manila,PH1303901703,848.0,2704.473739011231
Barangay 704,City of Manila,PH1303901704,5339.0,1655.0760889349724
Barangay 705,City of Manila,PH1303901705,2696.0,1056.1467564678262
Barangay 706,City of Manila,PH1303901706,301.0,1852.8725571671805
Barangay 707,City of Manila,PH1303901707,1081.0,202.86172767202257
Barangay 708,City of Manila,PH1303901708,788.0,931.0049650787621
Barangay 709,City of Manila,PH1303901709,5339.0,2024.7395410002546
Barangay 710,City of Manila,PH1303901710,747.0,479.4750593583075
Barangay 711,City of Manila,PH1303901711,1308.0,404.40702834930346
Barangay 712,City of Manila,PH1303901712,1225.0,606.1014338706527
Barangay 713,City of Manila,PH1303901713,2091.0,242.37346922383014
Barangay 714,City of Manila,PH1303901714,1617.0,713.9878463141599
Barangay 715,City of Manila,PH1303901715,217.0,247.816477478729
Barangay 716,City of Manila,PH1303901716,836.0,225.75000340398512
Barangay 717,City of Manila,PH1303901717,491.0,126.52720074554813
Barangay 718,City of Manila,PH1303901718,1196.0,386.84468775683183
Barangay 719,City of Manila,PH1303901719,8846.0,22982.201176710518
Barangay 720,City of Manila,PH1303901720,1604.0,2455.463335146818
Barangay 721,City of Manila,PH1303901721,583.0,6170.718319643831
Barangay 722,City of Manila,PH1303901722,682.0,1203.0146255179325
Barangay 723,City of Manila,PH1303901723,588.0,1031.733031421464
Barangay 724,City of Manila,PH1303901724,2459.0,3841.417744282903
Barangay 725,City of Manila,PH1303901725,1990.0,2442.0856119995333
Barangay 726,City of Manila,PH1303901726,738.0,1995.9500754299975
Barangay 727,City of Manila,PH1303901727,2842.0,2672.623455118884
Barangay 728,City of Manila,PH1303901728,886.0,3294.248524800459
Barangay 729,City of Manila,PH1303901729,1775.0,1452.3181521098184
Barangay 730,City of Manila,PH1303901730,2443.0,2081.3343008508878
Barangay 731,City of Manila,PH1303901731,2933.0,1674.6428055608537
Barangay 732,City of Manila,PH1303901732,1983.0,1070.3735213280138
Barangay 733,City of Manila,PH1303901733,4317.0,1885.8807376591094
Barangay 738,City of Manila,PH1303901738,3548.0,1516.8809109570784
Barangay 739,City of Manila,PH1303901739,4598.0,1194.131018445927
Barangay 740,City of Manila,PH1303901740,4185.0,1382.2814743767099
Barangay 741,City of Manila,PH1303901741,1296.0,647.2006994198475
Barangay 742,City of Manila,PH1303901742,836.0,349.0948530758212
Barangay 743,City of Manila,PH1303901743,2028.0,1738.8948325017184
Barangay 744,City of Manila,PH1303901744,1253.0,1545.4500650694717
Barangay 688,City of Manila,PH1303901688,756.0,2165.5309431040773
Barangay 735,City of Manila,PH1303901735,2038.0,1031.5360752035892
Barangay 736,City of Manila,PH1303901736,3825.0,673.3250659696629
Barangay 737,City of Manila,PH1303901737,2615.0,553.250039264297
Barangay 734,City of Manila,PH1303901734,792.0,694.3284762963083
Barangay 662,City of Manila,PH1303901662,1753.0,6114.696840204499
Barangay 664-A,City of Manila,PH1303901964,689.0,7317.331674731783
Barangay 671,City of Manila,PH1303901671,1239.0,1568.8313668018745
Barangay 672,City of Manila,PH1303901672,3268.0,4217.880237054962
Barangay 673,City of Manila,PH1303901673,2539.0,3920.002581368765
Barangay 674,City of Manila,PH1303901674,1629.0,8163.1651929044565
Barangay 675,City of Manila,PH1303901675,2044.0,3969.2480032849894
Barangay 676,City of Manila,PH1303901676,2564.0,6812.764678241412
Barangay 677,City of Manila,PH1303901677,2235.0,2993.408617024107
Barangay 678,City of Manila,PH1303901678,1335.0,2824.479434069556
Barangay 679,City of Manila,PH1303901679,860.0,2080.7491414987157
Barangay 680,City of Manila,PH1303901680,1085.0,1760.308722298444
Barangay 681,City of Manila,PH1303901681,1453.0,1617.7691709886083
Barangay 682,City of Manila,PH1303901682,747.0,3136.774840825465
Barangay 683,City of Manila,PH1303901683,869.0,899.7366561436007
Barangay 684,City of Manila,PH1303901684,2685.0,1377.9017237943594
Barangay 685,City of Manila,PH1303901685,869.0,2099.524694259263
Barangay 809,City of Manila,PH1303901809,1479.0,904.0783958238995
Barangay 810,City of Manila,PH1303901810,2073.0,1160.441352086207
Barangay 811,City of Manila,PH1303901811,2242.0,1526.7910676128445
Barangay 812,City of Manila,PH1303901812,1722.0,2354.28422935698
Barangay 813,City of Manila,PH1303901813,967.0,1037.1976007703834
Barangay 814,City of Manila,PH1303901814,2528.0,784.8358773470294
Barangay 815,City of Manila,PH1303901815,1470.0,1335.3381450877373
Barangay 816,City of Manila,PH1303901816,806.0,492.4844493346478
Barangay 817,City of Manila,PH1303901817,1395.0,388.61757698499423
Barangay 818,City of Manila,PH1303901818,1424.0,655.1699797913946
Barangay 819,City of Manila,PH1303901819,2280.0,673.1982823175732
Barangay 820,City of Manila,PH1303901820,1362.0,2084.0011021720643
Barangay 821,City of Manila,PH1303901821,2474.0,630.4655257940994
Barangay 822,City of Manila,PH1303901822,1087.0,626.9340873845462
Barangay 823,City of Manila,PH1303901823,3590.0,791.4343505787459
Barangay 824,City of Manila,PH1303901824,1378.0,1788.2442152410579
Barangay 825,City of Manila,PH1303901825,463.0,2745.3177156912707
Barangay 826,City of Manila,PH1303901826,2048.0,981.6661129838949
Barangay 827,City of Manila,PH1303901827,2719.0,5206.031568763331
Barangay 828,City of Manila,PH1303901828,2715.0,750.219164034554
Barangay 829,City of Manila,PH1303901829,4375.0,7796.238364781182
Barangay 830,City of Manila,PH1303901830,5407.0,19351.79562975485
Barangay 831,City of Manila,PH1303901831,3678.0,7993.519627284914
Barangay 832,City of Manila,PH1303901832,2990.0,4212.5838262817015
Barangay 686,City of Manila,PH1303901686,3306.0,1992.3809549170676
Barangay 687,City of Manila,PH1303901687,2106.0,1587.773090509961
Barangay 833,City of Manila,PH1303901833,1517.0,2948.386383714994
Barangay 834,City of Manila,PH1303901834,1918.0,12866.623983986141
Barangay 835,City of Manila,PH1303901835,2943.0,4296.972952993283
Barangay 836,City of Manila,PH1303901836,5673.0,2308.1351751873544
Barangay 837,City of Manila,PH1303901837,3188.0,2972.4920700623547
Barangay 838,City of Manila,PH1303901838,3238.0,2302.514680999524
Barangay 839,City of Manila,PH1303901839,2052.0,4417.730259548769
Barangay 840,City of Manila,PH1303901840,2820.0,1226.4914282396942
Barangay 841,City of Manila,PH1303901841,2541.0,1909.4449468954385
Barangay 842,City of Manila,PH1303901842,2831.0,1459.3445138304182
Barangay 843,City of Manila,PH1303901843,9355.0,1315.4202816166828
Barangay 844,City of Manila,PH1303901844,4285.0,1538.6383003300432
Barangay 845,City of Manila,PH1303901845,1527.0,804.6655909751012
Barangay 846,City of Manila,PH1303901846,1996.0,641.2996948823699
Barangay 847,City of Manila,PH1303901847,3132.0,1879.6875305975473
Barangay 848,City of Manila,PH1303901848,1589.0,1899.7652336767671
Barangay 849,City of Manila,PH1303901849,1908.0,556.2965274157417
Barangay 850,City of Manila,PH1303901850,2655.0,543.2258713355625
Barangay 851,City of Manila,PH1303901851,1121.0,1089.623460816708
Barangay 852,City of Manila,PH1303901852,979.0,406.8083634679878
Barangay 853,City of Manila,PH1303901853,291.0,338.00653271571645
Barangay 855,City of Manila,PH1303901855,2319.0,2042.0531404055614
Barangay 856,City of Manila,PH1303901856,1733.0,1833.748063663838
Barangay 857,City of Manila,PH1303901857,1907.0,692.6545376556127
Barangay 858,City of Manila,PH1303901858,718.0,681.8181814282683
Barangay 859,City of Manila,PH1303901859,1377.0,1587.1637684037917
Barangay 860,City of Manila,PH1303901860,3480.0,857.6965447319027
Barangay 861,City of Manila,PH1303901861,1131.0,952.135187938726
Barangay 862,City of Manila,PH1303901862,2525.0,2007.3587882992622
Barangay 863,City of Manila,PH1303901863,1492.0,1731.260217690166
Barangay 864,City of Manila,PH1303901864,822.0,913.1308281133983
Barangay 865,City of Manila,PH1303901865,86.0,8621.68944001974
Barangay 867,City of Manila,PH1303901867,2396.0,1385.8669395167246
Barangay 868,City of Manila,PH1303901868,3002.0,853.1272309989022
Barangay 870,City of Manila,PH1303901870,3139.0,1095.7659708015342
Barangay 871,City of Manila,PH1303901871,2480.0,587.7101054822102
Barangay 872,City of Manila,PH1303901872,1950.0,1111.471819854924
Barangay 869,City of Manila,PH1303901869,2078.0,1151.4150902531042
Barangay 649,City of Manila,PH1303901649,69769.0,50894.62038341674
Barangay 650,City of Manila,PH1303901650,4889.0,4887.885795361666
Barangay 651,City of Manila,PH1303901651,2033.0,8027.455120722366
Barangay 652,City of Manila,PH1303901652,34.0,4392.824550125569
Barangay 653,City of Manila,PH1303901653,58.0,13658.998630076116
Barangay 745,City of Manila,PH1303901745,1826.0,631.6720615099886
Barangay 746,City of Manila,PH1303901746,1494.0,1584.2068996428402
Barangay 747,City of Manila,PH1303901747,381.0,536.632792548943
Barangay 748,City of Manila,PH1303901748,888.0,1321.4601132681905
Barangay 749,City of Manila,PH1303901749,673.0,534.6165989045346
Barangay 750,City of Manila,PH1303901750,1220.0,1210.7948727307125
Barangay 751,City of Manila,PH1303901751,1175.0,1154.6022272603052
Barangay 752,City of Manila,PH1303901752,782.0,788.106539072045
Barangay 753,City of Manila,PH1303901753,2531.0,1126.5923854245339
Barangay 755,City of Manila,PH1303901755,1722.0,1555.3564656762198
Barangay 756,City of Manila,PH1303901756,736.0,1255.0783817222357
Barangay 757,City of Manila,PH1303901757,488.0,633.2412625166261
Barangay 758,City of Manila,PH1303901758,487.0,885.9143588242039
Barangay 759,City of Manila,PH1303901759,802.0,1296.3523828152506
Barangay 760,City of Manila,PH1303901760,966.0,1321.652798814739
Barangay 761,City of Manila,PH1303901761,1097.0,1349.6342416846715
Barangay 762,City of Manila,PH1303901762,391.0,1227.636462614611
Barangay 763,City of Manila,PH1303901763,1984.0,1343.6493833216134
Barangay 764,City of Manila,PH1303901764,2073.0,2215.883126623102
Barangay 765,City of Manila,PH1303901765,2215.0,1350.7574086093214
Barangay 766,City of Manila,PH1303901766,3321.0,1001.0021024217525
Barangay 767,City of Manila,PH1303901767,5497.0,1941.5603682565138
Barangay 768,City of Manila,PH1303901768,1403.0,1208.8229420191553
Barangay 769,City of Manila,PH1303901769,2317.0,1567.937427907875
Barangay 770,City of Manila,PH1303901770,9673.0,2535.579459490059
Barangay 771,City of Manila,PH1303901771,1902.0,1329.4671734145365
Barangay 772,City of Manila,PH1303901772,2439.0,1448.0796559736868
Barangay 773,City of Manila,PH1303901773,2656.0,1252.1978209704912
Barangay 774,City of Manila,PH1303901774,2909.0,868.8238991720382
Barangay 775,City of Manila,PH1303901775,12116.0,2239.288637169388
Barangay 776,City of Manila,PH1303901776,4606.0,1453.1860794354116
Barangay 777,City of Manila,PH1303901777,3100.0,1294.4631964732225
Barangay 778,City of Manila,PH1303901778,1860.0,723.5082221910184
Barangay 779,City of Manila,PH1303901779,4450.0,1702.051493194437
Barangay 780,City of Manila,PH1303901780,2340.0,1465.8294353798506
Barangay 781,City of Manila,PH1303901781,4337.0,1515.5416596355071
Barangay 782,City of Manila,PH1303901782,1619.0,1162.2331326743415
Barangay 783,City of Manila,PH1303901783,2341.0,1253.230988666751
Barangay 784,City of Manila,PH1303901784,3425.0,1163.2952357118997
Barangay 785,City of Manila,PH1303901785,1081.0,664.8633579869268
